skill_id,skill_name
967,BPS Compliance
968,BQE Software ArchiOffice
969,BQE Software BillQuick
970,BRB Software HorizonMIS
971,BRCAPRO
972,BSI ComplianceFactory
973,BSVC
974,BWA
975,BWise Compliance Management
976,Babcock Winx Pro
977,Babylon Online Translator
978,Backbone.js
979,Background checking software
980,Backup and archival software
981,Balsamiq Studios Balsamiq Mockups
982,Bankers Systems Rembrandt Lending System
983,BarControl Enterprise Manager iBEM
984,Barcode labeling software
985,Barcode reader software
986,Barcode software
987,Bare Bones Software BBEdit
988,Bargaining Power
989,Baron Services FasTrac
990,Baron Volumetric Imaging and Processing of Integrated Radar VIPIR
991,Barrington Software CookenPro
992,Barrington Software CookenPro Commercial
993,Basecamp
994,Bash
995,Bashen EEOFedSoft
996,Bashen EEOSoft
997,Bashen LinkLine
998,Basic Local Alignment Search Tool BLAST
999,Basic Music Composer
1000,Basis BBx VisualPRO/5
1001,Beam analysis software
1002,BeamChek
1003,Beaver Creek Software The THERAPIST
1004,Bechtel Software SETROUTE
1005,Beck Anxiety Inventory
1006,Beck Depression Inventory
1007,Bed Management Suite
1008,Beeline Learning Management System LMS
1009,Beginner's all-purpose symbolic instruction code BASIC
1010,BehavePlus
1011,Behavioral Assessment and Research System BARS
1012,Beige Bag Software B2 Spice
1013,Bella FSM Auto Detailing Service Software
1014,Belmar & Associates Mortware
1015,Ben Meadows Yeoman Expedition
1016,BenAssist
1017,Benaissance COBRApoint
1018,Benchmark Systems Benchmark Clinical EHR
1019,BeneLink Connect
1020,BeneXL Technologies Pension Administration System
1021,Benefit Plan Systems Corporation The Plan Administrator
1022,Benefit Software Fringe Facts
1023,BenefitFocus HR in Touch
1024,Benefits Technology Group SalesLogix
1025,Benelogic
1026,Benetech PRA
1027,Benfield ReMetrica
1028,Bentley AutoPLANT
1029,Bentley GEOPAK Civil Engineering Suite
1030,Bentley GeoPak Bridge
1031,Bentley Haestad Methods CivilStorm
1032,Bentley I/RAS B
1033,Bentley InRoads Suite
1034,Bentley MicroStation
1035,Bentley Navigator
1036,Bentley PlantSpace SupportModeler
1037,Bentley SewerCAD
1038,Bentley StormCAD
1039,Bentley Systems AutoPIPE
1040,Bentley Systems InRoads Suite
1041,Bentley Systems ProjectWise
1042,Bentley Systems gINT
1043,Bentley Transportation Data Manager
1044,Bentley WaterCAD
1045,Berkeley Algorithm for Breaking Window Glass in a Compartment Fire BREAK1
1046,Berkeley Internet Domain Name BIND
1047,Berkshire Associates BALANCEaap
1048,Best Case Solutions Best Case Bankruptcy
1049,Best Linear Unbiased Prediction BLUP
1050,Best MIP Fund Accounting
1051,Best Software CPAPayroll
1052,Bi3 Audit Intelligence
1053,Bi3 Financial Statement Fraud Analysis
1054,Bibase 4POS Retail
1055,Bid Assistant
1056,BidMaster
1057,Biddle Adverse Impact Toolkit
1058,Biddle AutoAAP
1059,BigQuery
1060,Bigloo Scheme
1061,Bilko
1062,Bill of lading software
1063,Bill of materials software
1064,Bill review software
1065,Billing and reimbursement software
1066,Billing software
1067,Bills of lading software
1068,Bing
1069,Bing Ads
1070,Bing for Power BI
1071,Bio-logic Systems HINT Pro
1072,BioArray Software Environment BASE
1073,BioDiscovery ImaGene
1074,BioEx Systems Exercise Expert
1075,BioEx Systems Exercise Pro
1076,BioEx Systems Fitness Maker
1077,BioEx Systems Nutrition Maker Plus
1078,BioKin PlateKi
1079,BioPerl
1080,Bioconductor
1081,Biodegration flow and transport modeling software
1082,Biodex Medical Systems Biodex Concussion Manager
1083,Biofeedback software
1084,Bioinformatics databases
1085,Biomatters Geneious
1086,Biomechanical imaging software
1087,Biomechanical injury risk analysis software
1088,Biomechanical modeling software
1089,Biomedical Imaging Resource Analyze
1090,Biometric Storage System BSS
1091,Biometric reader software
1092,Biometrics video game software
1093,Bioreactor Design
1094,Biostatistical software
1095,Bit Debris Solutions Usability Activity Log
1096,BitWizard B.V. mtr
1097,Bite analysis software
1098,BizBench
1099,BizPricer
1100,Bizlink Salon Manager
1101,Bizmatics PrognoCIS EMR
1102,Biztrak Business Solutions Biztrak
1103,BlackBerry Enterprise Server
1104,BlackDog Recruiting
1105,BlackHawk Canyon Publishers PracticianWorks
1106,Blackbaud CRM
1107,Blackbaud Luminate CRM
1108,Blackbaud The Education Edge
1109,Blackbaud The Financial Edge
1110,Blackbaud The Raiser's Edge
1111,Blackbaud eTapestry
1112,Blackboard Collaborate
1113,Blackboard Learn
1114,Blackboard Learning System
1115,Blackboard Wimba
1116,Blackboard software
1117,Blackdog
1118,Blast Output Browser BOB
1119,Blaster's Tool and Supply Company Blaster's Calculator
1120,Blatant Media Absorb LMS
1121,Blender
1122,Blink
1123,Blinkbid
1124,Block diagram software
1125,Blogger
1126,Blogging software
1127,Blood Bank Computer Systems Blood Bank Control System
1128,Blood bank information systems
1129,Bloomberg Professional
1130,Bloomz
1131,Blue Chip Computer Consultants HumaNET
1132,Blue Ridge Numerics CFDesign
1133,Blue Streak Electronics Buell Diagnostic
1134,Blue Tractor Software DNADynamo
1135,Blueberry Harbor Software Clinical Record Keeper
1136,Blueprint display software
1137,Bluewater Management Systems BMCASE
1138,Blumbeg Drafting Libraries
1139,Blumenthal Software PBSW24
1140,BobCAD-CAM
1141,Boeing Kork Digital Mapping
1142,Boeing SoftPlotter
1143,Bohemian Coding DrawIt
1144,Bond International Adapt Staffing
1145,Bond International Software Bond StaffSuite
1146,BondDesk Group Trader WorkStation
1147,BookFresh
1148,Booker Software SpaBooker
1149,Bookitlive
1150,Bookkeeping software
1151,Bootstrap
1152,Border Gateway Protocol BGP
1153,Boris FX Continuum Complete
1154,Borland Paradox
1155,Borland SilkTest
1156,Borland VisiBroker
1157,Bornemann Associates Flight Plan
1158,Bosch Punch List
1159,Boston Bar Systems Corporation Sonnet
1160,Bostonpost Technology Property Manager
1161,Bottom Line LoanMaster Loan Servicing
1162,Bottomline Technologies Bottomline Sprinter Purchasing Manager
1163,Boundary scan description language BSDL
1164,Boundary scan insertion software
1165,Boundary survey software
1166,Bourne Shell
1167,Bourque Data Systems YardMaster
1168,Bowen & Groves M1 ERP
1169,Bowne JFS Litigator's Notebook
1170,Bowtie
1171,BoxShade
1172,Bradford ClickFORMS
1173,Brady Lockout Pro
1174,Brady Specimen Labeling System
1175,BrainMetric The Category Test
1176,BrainTrain Captain's Log
1177,BrainTrain IVA+Plus
1178,BrainTrain SmartDriver
1179,Brainshark Rapid Learning
1180,Brainworks
1181,Bramerhill ClaimsTech
1182,Breast Cancer Risk Assessment Tool
1183,Breault Research ASAP
1184,Breedtrak
1185,Brentmark Estate Planning Quickview
1186,Brentmark Stock Option Risk Analyzer
1187,Brickell Research Brickell Medical Office
1188,Bridge design software
1189,Bridgeway eCounsel
1190,Bridium Claims 3
1191,Brief Psychiatric Rating Scale BPRS Nursing Modification
1192,BrightEdge
1193,BrightMove Applicant Tracking System
1194,BrightWork pmPoint
1195,Brightcove
1196,Brightwork Alyce Claims Systems
1197,Brihzon Solutions SMART Dairy Resource Planning
1198,BrioQuery
1199,BroadSoft BroadWorks
1200,BroadVision software
1201,Broadcast Electronics AudioVAULT FleX
1202,Brokerage software
1203,Bruker AXS EVA
1204,Bruker AXS LEPTOS
1205,Bruker AXS TOPAS
1206,Bruker BioSpin TopSpin
1207,Bruker Optics OPUS
1208,Bruno Realty eNeighboorhoods
1209,BtB Software Mycobacteriology Lab
1210,Budget monitoring systems
1211,Budgeting software
1212,"Budgeting, forecasting, and planning software"
1213,Bugzilla
1214,Building Research Establishment BRE Jasmine
1215,Building automation software
1216,Building management system software
1217,Built-in self-test BIST debugging software
1218,Bullhorn Applicant Tracking System
1219,Bungalow Software Aphasia Tutor
1220,Bunkspeed HyperDrive
1221,Bunkspeed HyperMove
1222,Burli Software Burli Newsroom System
1223,Burrows-Wheeler Aligner BWA
1224,Business Forecast Systems Forecast Pro
1225,Business Management Systems Municipal Geographic Management System MGMS
1226,Business Objects Data Integrator
1227,Business accounting software
1228,Business analysis software
1229,Business continuity software
1230,Business intelligence software
1231,Business intelligence system software
1232,Business management software
1233,Business performance management BPM software
1234,Business process management BPM software
1235,Business software applications
1236,Byrne Software Technologies Visual HCS
1237,Bytescribe Development Company WavPlayer
1238,C
1239,C for Graphics cg
1240,C shell
1241,C#
1242,C++
1243,C-DESIGN Fashion
1244,CA Clarity PPM
1245,CA Easytrieve Report Generator
1246,CA Erwin Data Modeler
1247,CA IDMS
1248,CA SiteMinder
1249,CA Technologies CA Clarity PPM for IT Governance
1250,CA Technologies ERWin Data Modeler
1251,CA eTrust
1252,CAD Zone Insurance
1253,CADAFIS
1254,CADRE Analytic
1255,CAI Software Seasoft
1256,CAM Commerce Solutions Retail STAR Point of Sale POS
1257,CAMA Software Quality Collaboration By Design QCBD
1258,CAP Automation SellWise
1259,CAP88-PC
1260,CAPE Systems CAPE PACK
1261,CAPE Systems TRUCKFILL
1262,CAPSHER Technology SureTec
1263,CAPSYS Capture
1264,CARIS HIPS
1265,CARIS SIPS
1266,CAST SQL Builder
1267,CATNYP
1268,CAzM
1269,CBORD Foodservice Suite
1270,CBORD Group Menu Management System
1271,CBORD NetRecipe
1272,CBORD Nutrition Service Suite
1273,CBS ProLog Manager
1274,CCBill
1275,CCC EZNet electronic communications network
1276,CCC GuidePost Decision Support
1277,CCC Pathways Appraisal Quality Solution
1278,CCC Pathways Image Management Solution
1279,CCC TL2000 Solution
1280,CCH ProSystem fx TAX
1281,CCI NewsGate
1282,CCIS AccountAbility
1283,CCP4
1284,CD-adapco STAR-CAD
1285,CDA International Manifold System
1286,CDC Supply Chain
1287,CDI Electronics M.E.D.S.
1288,CE SURVEYOR III
1289,CEBOS MQ1 software
1290,CEDAS Gateway
1291,CEEJS The Pet Groomer's Secretary
1292,CERC EMIT
1293,CERN Physics Analysis Workstation PAW
1294,CERN ROOT
1295,CESARE Risk
1296,CGG HampsonRussell
1297,CGI INSideOUT
1298,CGI-AMS BureauLink Enterprise
1299,CGI-AMS CACS Enterprise
1300,CGI-AMS Strata
1301,CGTech Vericut CNC
1302,CISCO Software ACS Animal Control System
1303,CLO Virtual Fashion Marvelous Designer
1304,CMA Stuffers
1305,CMO Compliance Regulatory Compliance Solution
1306,CMS Consultants WorldLink
1307,CMSN FieldPAK
1308,CMT CogoCAD
1309,CMT Incorporated CogoCAD
1310,CMake
1311,CNC Consulting Machinists' Calculator
1312,CNC Mastercam
1313,CNC Software Mastercam
1314,COADE CADWorx P&ID
1315,COADE CAESAR II
1316,COATSsql
1317,CODA Engine Analysis System
1318,CODESYS
1319,COMCON DataFriend
1320,COMSOL Multiphysics
1321,COOP Systems myCOOP
1322,COWGAME
1323,CP2K
1324,CPMD
1325,CPR International GeneralCOST Estimator
1326,CPR Software FloorCOST Estimator for Excel
1327,CPR Visual Estimator
1328,CPSI CPSI System
1329,CPSI EHR System
1330,CPU Tracker Software CPU Tracker
1331,CQ Press Political Reference Suite
1332,CQG Integrated Client
1333,CRI-MAP
1334,CRIMPERS Management Software CRIMPERS Salon Software
1335,CS Odessa ConceptDraw Project
1336,CSC Automated Work Distributor AWD
1337,CSC Colossus
1338,CSC Elmer
1339,CSC Fault Evaluator
1340,CSC nbAccelerator
1341,CSI Complex Systems ClientTrade
1342,CSI Software Spa Management
1343,CSI WSE CodeBuddy
1344,CSR Consultants Cemetery Management SC
1345,CSS CLS-2000
1346,CST Microwave Studio
1347,CT Summation iBlaze
1348,CT hCue
1349,CU Connect processing software
1350,CUBIC
1351,CVTracer
1352,CYMA IV Accounting for Windows
1353,Cabinet NG CNG-SAFE
1354,CableSoft LiveWire Trader
1355,Cadcorp desktop GIS
1356,Cadem CAPSMill
1357,Cadem CAPSTurn
1358,Cadem NCnet
1359,Cadem seeNC Mill
1360,Cadence Allegro Design Entry Capture and Capture CIS
1361,Cadence Allegro PCB Designer
1362,Cadence Concept
1363,Cadence Dracula
1364,Cadence Encounter RTL Compiler
1365,Cadence Encounter Test
1366,Cadence Incisive Enterprise Simulator
1367,Cadence Incisive Enterprise Specman Elite Testbench
1368,Cadence Opus
1369,Cadence OrCAD PSpice
1370,Cadence OrCAD software
1371,Cadence PSpice
1372,Cadence Schematic Composer
1373,Cadence Solutions extendedReach
1374,Cadence Virtuoso Layout Suite
1375,Cadence Virtuoso Spectre Circuit Simulator
1376,Cadre Technologies Accuplus Integrated Distribution Logistics System
1377,Cadre Technologies Cadence Transportation Management System
1378,Cadre Technologies Cadence Warehouse Management System
1379,Cadsoft Design/Build
1380,Cadwell Laboratories Easy
1381,Cafe Cartel Systems
1382,Cakewalk SONAR
1383,Calculating optimum maintenance parameters COMPARE
1384,Calendar and scheduling software
1385,Calendar management software
1386,Calendar software
1387,Caliban Mindwear HyperGASP
1388,Calibration software
1389,California Infinite LPS
1390,California Verbal Learning Test
1391,Caligari Corporation trueSpace
1392,Caliper Maptitude
1393,Caliper TransCAD
1394,Call accounting software
1395,Call center software
1396,Call tracking software
1397,Call-processing language CPL
1398,Callidus TrueComp
1399,Calypso Technology Calypso Asset Management
1400,Calyx Point
1401,CambridgeSoft ChemOffice Ultra
1402,Camera Bits Photo Mechanic
1403,Camfit Data Limited Microfit
1404,Cammack Computations Inter-Est
1405,Camp Software Art Licensing Manager
1406,Campaign Monitor
1407,Camstar Manufacturing Execution System MES
1408,Camstar Systems Camstar Semiconductor Suite
1409,CancerGene
1410,Candidate screening software
1411,Candidate tracking software
1412,Canonical Launchpad
1413,Canorus
1414,Cantovation Sing & See
1415,Canu
1416,Canva
1417,Canyon Solutions Jcats
1418,Capacity planning software
1419,Capital Codeworks MenuMax
1420,Captaris Alchemy
1421,Capterra Enterprise Resource Planning
1422,Captiva InputAccel
1423,Card key management software
1424,Care Paths eRecord
1425,CareCentric MestaMed
1426,CareCloud Central
1427,CareOne CareEnsure
1428,Career Cruising
1429,Career Dimensions Focus 2
1430,Career Zone
1431,Career decision-making programs
1432,Career management systems CMS
1433,Careerbuilder.com
1434,Cargo tracking system software
1435,CargoWise ediEnterprise
1436,Carlson Civil Suite
1437,Carlson Simplicity Sight Survey
1438,Carlson SurvCADD
1439,Carlson SurvCE
1440,Carlson Survey
1441,Carpet Dealer Management System CDMS
1442,Carrier Hourly Analysis Program HAP
1443,Carrier-mediated transport software
1444,Cartesis ES Magnitude
1445,Cartesis Magnitude iAnalysis
1446,Cartography software
1447,Casamba Smart
1448,Cascading style sheets CSS
1449,Case analysis software
1450,Case management software
1451,Case management system software
1452,CaseBank SpotLight
1453,CaseManagement.com E-Reports
1454,CaseSoft DepPrep
1455,CaseSoft TextMap
1456,CaseSoft TimeMap
1457,CaseWare International IDEA
1458,CaseWare International IDEA SmartAnalyzer
1459,CaseWare Working Papers
1460,Cash flow software
1461,CashFlow Guardian
1462,Castek Insure3 Claims
1463,Catalog navigation software
1464,Cataloging software
1465,Catalyst International CatalystConnect
1466,Catalyst Repository Systems CatalystCR
1467,Catalyst Repository Systems CatalystDR
1468,Catalyst Repository Systems CatalystXE
1469,Catapult Software iPower SCADA
1470,CatchTheWeb
1471,Catchlog Trading Catchlog
1472,Category Fluency Test
1473,CaterPro
1474,Caterpillar Cat MineStar System
1475,Caterpillar Command
1476,CattleWorks
1477,Cattlesoft CattleMax
1478,Cave5D
1479,Cebos MQ1 Audit System
1480,Cedaron Dexter Evaluation & Impairment Rating
1481,Cedrus SuperLab Pro
1482,Cegedim Target Software Target SFA Pharmaceutical Suite
1483,Celeritive Technologies VoluMill
1484,Cell Bioscience Automated Image Capture
1485,Celsys RETAS
1486,Cengage Learning Sniffy the Virtual Rat
1487,Cenon
1488,Centaur Systems Centaur Travel Business Management System TBMS
1489,Center TRACON automation systems CTAS
1490,Center for Computer-Assisted Legal Instruction CALI Author
1491,Center for Computer-Assisted Legal Instruction CALI Classcaster
1492,Centers for Disease Control and Prevention CDC WONDER
1493,Centers for Disease Control and Prevention Epi Info
